SectionID,Highway,DIR,LHRS,Offset,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,Latitude,Longitude,FUNC_CLASS
101590,7,B,14080,0,55.07,66.21,83.05,8.93,1.48,AC,HWY 43(PERTH) WILSON ST,WEMYSS RD - E JCT ANGLICAN CHURCH RD,44.9100049,-76.26436503,ART
101600,7,B,14090,0,66.21,78.37,95.51,9.8,0.86,AC,WEMYSS RD - E JCT ANGLICAN CHURCH RD,LANARK RD (TO MABERLY),44.86855431,-76.38869434,ART
101610,7,B,14100,0,78.37,91,88.15,9.2,1.12,AC,LANARK RD 36(TO MABERLY),HWY 38 (SHARBOT LAKE),44.83601099,-76.53242315,ART
101620,7,B,14110,0,91,118.64,94.9,9.88,1.04,AC,HWY 38 (SHARBOT LAKE),SCOTT ROAD,44.79829255,-76.67945312,ART
101630,7,B,14130,11.7,118.64,132.35,95.04,9.87,1.01,AC,SCOTT ROAD,HWY 41(KALADAR),44.70999065,-76.99433988,ART
101640,7,B,14150,0,132.35,145.35,85.58,9.13,1.38,AC,HWY 41(KALADAR),1.1 KM W OF L & A-HASTINGS CTY BDY,44.6477856,-77.12144877,ART
101650,7,B,14150,13,145.35,154.36,90.13,9.39,1.08,AC,1.1 KM W OF L & A-HASTINGS CTY BDY,HWY 37 (ACTINOLITE),44.56566814,-77.22020431,ART
101660,7,B,14170,0,154.36,164.85,89.29,9.12,0.87,AC,HWY 37 (ACTINOLITE),E. JCT. HASTINGS RD. 23,44.55134229,-77.3239116,ART
101670,7,B,14170,10.49,164.85,173.7,88.53,9.05,0.89,AC,E JCT HASTINGS RD 23,440M W OF JARVIS RD.,44.51785935,-77.44624602,ART
101680,7,B,14180,6,173.7,188.07,87.25,9.05,1.06,AC,440M W OF JARVIS RD.,450M W OF McCLEARY RD.,44.49768504,-77.55033448,ART
101690,7,B,14195,2.63,188.07,201.44,98.35,10,0.72,AC,0.45 KM W OF McCLEARY RD.,HAVELOCK E LTS - MARY ST,44.46994776,-77.71252287,ART
101700,7,B,14200,0.3,203.57,211.27,86.18,9.99,2.33,AC,HAVELOCK W LTS - BELMONT,NORWOOD EAST LTS.,44.43305957,-77.89161182,ART
101710,7,B,14200,8,211.27,213.51,70.63,9.12,3.36,AC,NORWOOD EAST LTS.,NORWOOD WEST LTS.,44.39343577,-77.97296558,ART
101720,7,B,14210,0.8,213.51,232.18,69.13,8.62,2.96,AC,NORWOOD WEST LIMITS,HWY 28,44.37621797,-77.98609585,ART
101730,7,B,14220,5.4,232.18,236.54,84.83,9.79,2.27,AC,HWY 28,DRUMMOND LINE,44.3169222,-78.19900148,ART
101740,7,B,14225,4.26,236.54,239.57,76.17,9.21,2.73,AC,DRUMMOND LINE,LANSDOWNE ST (PETERBOROUGH),44.30241198,-78.24746186,ART
101750,7,E,14230,0,239.57,247.14,82.58,8.93,1.54,AC,1.1 KM E OF CO RD 11 (AIRPORT RD ) IC,LANSDOWNE ST (PETERBOROUGH),44.25709988,-78.35151634,ART
101760,7,W,14230,0,239.57,247.74,84.04,8.95,1.37,AC,LANSDOWNE ST (PETERBOROUGH),500 M E OF CO RD 11 (AIRPORT RD) IC,44.29388965,-78.28296889,ART
101770,7,E,14243,1.3,247.14,252.24,83.6,8.9,1.37,AC,700 M W OF CO RD 28 IC,1.1 KM E OF CO RD 11 (AIRPORT RD) IC,44.22329857,-78.39495465,ART
101780,7,W,14243,1.9,247.74,252.24,82.2,8.78,1.41,AC,500 M E OF CO RD 11 (AIRPORT RD) IC,1.1 KM W OF CO RD 28 IC,44.2519916,-78.3550388,ART
101790,7,B,14247,0,252.24,255.85,91.29,9.87,1.5,AC,HWY 115 IC,PETERBOROUGH RD 15 (SCOTTS CORNERS),44.22291703,-78.39479992,ART
101800,7,B,14250,0,255.85,257.29,77.4,8.49,1.7,AC,PETERBOROUGH RD 15 (SCOTTS CORNERS),PETERBOROUGH ROAD 5,44.25434824,-78.40617973,ART
101810,7,B,14260,0,257.29,264.64,75.2,8.4,1.89,AC,PETERBOROUGH ROAD 5,VICTORIA RD 26 (FOWLERS CORNERS),44.26752632,-78.40852429,ART
101820,7,B,14270,0,264.64,273.34,75.27,8.29,1.74,AC,VICTORIA RD 26 (FOWLERS CORNERS),OMEMEE E LTS L 8-9,44.32715728,-78.44240591,ART
101830,7,B,14280,1.4,276.04,289.26,79.8,8.79,1.74,AC,OMEMEE W LTS EMILY TWP L4,KAWARTHA LAKES RD 36,44.29484635,-78.57669149,ART
101840,7,B,14290,0,289.26,292.15,70.24,8.02,2.09,AC,CO RD 36,KAWARTHA LKS RD 4 ANGELINE ST.,44.33424023,-78.70509403,ART
101850,7,B,14300,1.39,292.15,304.34,76.3,8.28,1.6,AC,KAWARTHA LKS RD 4 ANGELINE ST.,0.6 KM E OF VICTORIA RD 6 (OAKWOOD),44.32555264,-78.73952938,ART
101860,7,B,14310,8.1,304.34,314.22,73.38,8.19,1.88,AC,0.6 KM E OF VICTORIA RD 6 (OAKWOOD),VICTORIA CTY-DURHAM REG BDY-DURHAM RD 2,44.33386461,-78.87560405,ART
101870,7,B,14325,0,314.22,321.236,66.83,7.91,2.41,AC,SIMCOE ST - VICTORIA CTY-DURHAM REG BDY,N JCT HWY 12,44.30367667,-79.00437105,ART
101880,7,B,14330,0,321.236,330.296,79.81,8.41,1.28,AC,N JCT HWY 12,BLACKWATER (BROCK 2ND LINE),44.28796355,-79.07318772,ART
101890,7,B,14330,9.06,330.296,338.987,71.66,7.71,1.53,AC,BLACKWATER (BROCK 2ND LINE),HWY 47,44.21159707,-79.0412587,ART
101900,7,B,14350,0,338.987,346.103,70.4,7.94,1.97,AC,HWY 47,MANCHESTER - HWY 7A,44.13976455,-79.00983589,ART
101910,7,B,14370,0,346.103,359.033,77.69,8.37,1.52,AC,MANCHESTER - HWY 7A,QUEEN ST,44.07801658,-78.98276949,ART
101920,7,B,14370,12.93,359.033,360.283,56.23,7.21,2.99,AC,QUEEN ST,WHITBY-S JCT HWY 12-BROOKLIN,43.96673811,-78.95856896,ART
101930,7,B,14390,0,360.283,373.097,91.2,9.88,1.53,AC,WHITBY-S JCT HWY 12-BROOKLIN,PICKERING-DURHAM RD 1-BROCK RD,43.95279968,-78.96225172,ART
101940,7,B,14400,0.188,373.097,380.012,86.98,9.35,1.46,AC,PICKERING-DURHAM RD 1-BROCK RD.,DURHAM REG. BDRY RD 30,43.91876539,-79.10663898,ART
101950,7,B,14400,7.103,380.012,382.902,85.09,9.17,1.49,AC,YORK RD 30,REESOR RD,43.89918692,-79.18986612,ART
101960,7,B,14495,0,445.275,447.41,62.56,7.4,2.37,AC,PEEL/HALTON BDY,HALTON HILLS - HALL RD (S),43.64904648,-79.84868585,LOC
101970,7,B,14505,0,452.391,457.551,74.98,8,1.44,AC,HALTON RD 32 (ONTARIO ST),TRAFALGAR RD N,43.6570587,-79.93703253,LOC
101980,7,B,14510,3.8,457.551,462.958,79.55,8.3,1.19,AC,TRAFALGAR RD N,CHURCHILL RD (ACTON E LTS),43.67220336,-79.98094672,LOC
101990,7,B,14530,0,464.962,471.972,74.5,7.9,1.38,AC,N. JCT. HWY 25,0.2 KM EAST OF ERAMOSA/MILTON SIDEROAD,43.63328231,-80.04653795,LOC
102000,7,B,14537,0,471.972,475.972,85.33,9.38,1.71,AC,100 m E Halton Rd 32,Rockwood W Lt (Falls St),43.60325442,-80.11434572,LOC
102010,7,B,14540,0.7,475.972,482.572,59.88,7.22,2.51,AC,Rockwood W Lt (Falls St),Guelph E Lts,43.61384436,-80.14905686,LOC
102020,7,B,14570,1,496.072,505.072,69.59,7.65,1.73,AC,Guelph W Lt,300 m W Reg Rd 66 (Spitzig Rd),43.53191895,-80.32316713,ART
102030,7,N,14590,0,510.772,515.572,85.44,8.88,1.1,AC,422 m E Courtland IC,Hwy 85,43.43166048,-80.4605469,FWY
102040,7,S,14590,0,510.772,515.572,85.29,9.17,1.47,AC,Hwy 85,422 m E Courtland IC,43.45453713,-80.46888454,FWY
102050,7,E,14603,0.6,515.572,519.672,80.97,9.07,1.92,AC,800 m W Fischer Hallman,422 m E Courtland IC,43.41610249,-80.52151804,FWY
102060,7,W,14603,0.6,515.572,519.672,85.06,9.69,2.12,AC,422 m E Courtland IC,800 m W Fischer Hallman,43.43188906,-80.46046038,FWY
102070,7,E,14607,0.8,519.672,525.672,93.82,9.66,0.92,AC,Waterloo Rd 12,800 m W Fischer-Hallman IC,43.40563583,-80.59673214,FWY
102080,7,W,14607,0.8,519.672,525.672,86.85,8.98,1.03,AC,800 m W Fischer-Hallman IC,Waterloo Rd 12,43.41689631,-80.52029948,FWY
102090,7,E,14610,0,525.672,531.352,93.31,9.5,0.79,AC,880 m W Reg Rd 51 IC,Waterloo Rd 12,43.39164378,-80.66575414,FWY
102100,7,W,14610,0,525.672,531.352,88.67,9.09,0.92,AC,Waterloo Rd 12,880 m W of Reg Rd 51 IC,43.40590123,-80.59694854,FWY
102110,7,E,14612,0.88,531.352,538.672,83.38,8.58,1.01,AC,400 m W Waterloo Reg Rd 1,880 m W Reg Rd 51 IC,43.3688112,-80.7412641,FWY
102120,7,W,14612,0.88,531.352,538.672,83.31,8.63,1.08,AC,880 m W Reg Rd 51 IC,400 m W Waterloo Rd 1,43.39166836,-80.66644049,FWY
102130,7,B,14620,6,538.672,546.272,88.36,9.01,0.86,AC,400 m W Waterloo Rd 1,Perth Rd 107 (Shakespeare),43.3688427,-80.74123201,ART
102140,7,B,14630,0,546.272,552.072,78.33,8.55,1.65,AC,Perth Rd 107 (Shakespeare),2.9 km E Stratford E Lt,43.36962678,-80.83691976,ART
102150,7,E,14630,5.8,552.072,554.972,75.5,8.06,1.44,AC,Stratford E Lt,2.9 km E Stratford E Lt,43.37071009,-80.94378349,ART
102160,7,W,14630,5.8,552.072,554.972,74.13,7.84,1.36,AC,2.9 km E Stratford E Lt,Stratford E Lt,43.37030263,-80.90962498,ART
102170,7,B,14655,0,561.972,570.972,46.17,5.86,2.71,AC,Stratford S Lt,Perth Rd 9,43.34849933,-81.00228139,ART
102180,7,B,14655,9,570.972,587.129,96.85,10,0.92,AC,Perth Rd 9,357 m W Middlesesex Rd 50,43.27030427,-81.06792406,ART
102190,7,B,14675,1.857,587.129,596.892,90.37,9.13,0.74,AC,357 m W Middlesex Rd 50,Hwy 4 (Elginfield),43.1965896,-81.24771953,ART
102200,8,B,15830,0,43.182,56.787,96.65,9.88,0.8,AC,HWY 52 - PETER'S CORNERS,0.3 KM W OF HAMILTON RD 501-SAFARI RD,43.28084627,-80.06644973,COL
102210,8,B,15840,7.38,56.787,61.176,75.28,8.07,1.48,AC,0.3 KM W OF HAMILTON RD 501 -SAFARI RD,CAMBRIDGE-WATERLOO RD 43-BRANCHTON RD(S),43.32915785,-80.22099091,COL
102220,8,E,15864,0,73.056,76.356,88.4,9.04,0.9,AC,King St IC (Reg Rd 8),Hwy 401 IC 278,43.41457477,-80.40472785,FWY
102230,8,W,15864,0,73.056,76.356,93.08,9.57,0.91,AC,Hwy 401 IC 278,King St IC (Reg Rd 8),43.40677463,-80.36803389,FWY
102240,8,E,15871,0,76.356,78.856,86.31,8.91,1.02,AC,Fairway Rd IC,King St IC (Reg Rd 8),43.42543961,-80.43335377,FWY
102250,8,W,15871,0,76.356,78.856,86.26,8.85,0.95,AC,King St IC (Reg Rd 8),Fairway Rd IC,43.41487237,-80.40497824,FWY
102260,8,E,15873,0,78.856,81.056,83.85,8.86,1.29,AC,Hwy 7,Fairway Rd IC,43.44328704,-80.45698477,FWY
102270,8,W,15873,0,78.856,81.056,79.77,8.32,1.18,AC,Fairway Rd IC,Hwy 7,43.4256279,-80.43336675,FWY
102280,8,B,15940,2.225,128.381,135.971,85.76,8.93,1.11,AC,416m W O'Loane Ave,1.615 KM W of Perth Rd 135,,,ART
102290,8,B,15950,1.615,135.971,145.556,97.97,9.92,0.68,AC,1.615 KM W of Perth Rd 135,MITCHELL E. LTS.,43.41895071,-81.08744221,ART
102300,8,B,15970,1.3,148.356,164.556,91.61,9.27,0.74,AC,MITCHELL W. LTS.,SEAFORTH E. LTS. CENTENNIAL DR.,43.47550154,-81.21463135,ART
102310,8,B,15980,1.4,165.956,177.456,79.88,8.18,1,AC,SEAFORTH W. LTS.,CLINTON E LTS - RANSFORD ST,43.55701078,-81.40157904,ART
102320,8,B,16000,1,179.556,196.156,79.13,8.12,1.03,AC,CLINTON W. LTS.,GODERICH S. LTS.,43.62144241,-81.54961934,ART
102330,9,B,16100,8.921,8.921,16.451,71.73,7.85,1.69,AC,0.560 KM E OF HWY 400 IC,SCHOMBERG - HWY 27,44.03078453,-79.58770694,ART
102340,9,B,16120,0,16.451,26.481,92.76,9.76,1.18,AC,SCHOMBERG - HWY 27,0.3 KM W OF SIMCOE RD 10,44.01107361,-79.6786173,ART
102350,9,B,16130,0.3,26.481,34.219,72.36,7.75,1.49,AC,0.3 KM W OF SIMCOE RD 10,2.4 KM W OF PEEL RD 50,43.98465723,-79.80000866,ART
102360,9,B,16140,2.4,34.219,41.683,77.92,7.97,1.01,AC,2.4 KM W OF PEEL RD 50,1 KM W OF AIRPORT RD - PEEL RD 7,43.9645401,-79.89113198,ART
102370,9,B,16150,1,41.683,49.803,65.74,7.36,1.9,AC,1 KM W OF PEEL RD 7 (AIRPORT RD),S JCT HWYS 10 & 24,43.94493564,-79.98206421,ART
102380,9,B,16240,0.8,118.403,127.503,86.65,9.05,1.14,AC,HARRISTON N LTS (CNR CROSSING),CLIFFORD S LTS,43.91773856,-80.87997753,ART
102390,9,B,16250,1.4,129.203,141.303,93.1,9.55,0.88,AC,CLIFFORD N LTS - L57-58,MILDMAY S LTS - L 26-27,43.97373299,-80.98720149,ART
102400,9,B,16260,0.645,142.448,150.503,78.88,8.27,1.24,AC,MILDMAY N LTS - L 24,SPORTSMAN CORS - WALKERTON,44.04614183,-81.12369741,ART
102410,9,B,16270,0,150.503,163.903,72.12,7.51,1.23,AC,SPORTSMAN CORS - WALKERTON,BRUCE RD 4,44.11561122,-81.14880655,ART
102420,9,B,16280,0,163.903,182.503,84.85,9,1.32,AC,BRUCE RD 4,BRUCE CTY RD 7 - RIPLEY RD,44.09255503,-81.31147203,ART
102430,9,B,16300,0,182.503,190.503,44.2,5.25,2.24,AC,BRUCE CTY RD 7 - RIPLEY RD,KINCARDINE (JCT HWYS 9 & 21),44.13978838,-81.52538684,ART
102440,10,B,16450,5.65,29.15,34.613,83.36,8.67,1.12,AC,HWY 410 / HWY 10 BULL NOSE,CALEDON - PEEL RD 9 KING ST (VICTORIA),43.74149431,-79.83124567,ART
102450,10,B,16460,0,34.613,42.883,83.25,8.63,1.09,AC,CALEDON - PEEL RD 9 (VICTORIA),0.7 KM S OF S JCT PEEL RD 11,43.77339458,-79.87813308,ART
102460,10,B,16460,8.27,42.883,47.263,64.26,6.62,1.21,AC,0.7 KM S OF S JCT PEEL RD 11,1 KM S JCT PEEL RD 24-MAIN ST,43.82698768,-79.95067915,ART
102470,10,B,16460,12.65,47.263,58.213,80.88,8.57,1.33,AC,1 KM S JCT PEEL RD 24-MAIN ST,CALEDON-S JCT HWY 9,43.85361453,-79.98679675,ART
102480,10,B,16490,0,58.213,59.613,59.48,6.99,2.29,AC,NORTH JCT OF HIGHWAY 9 (ORANGEVILLE),0.6 KM NORTH OF FOURTH AVE (ORANGEVILLE),43.92198714,-80.08279443,ART
102490,10,B,16490,1.4,59.613,63.313,68.24,7.49,1.72,AC,0.6 KM NORTH OF FOURTH AVE (ORANGEVILLE),1.8 KM NORTH OF HOCKLEY ROAD,43.93196042,-80.09642244,ART
102500,10,B,16505,1.8,63.313,67.913,62.7,6.81,1.65,AC,1.8 KM NORTH OF HOCKLEY ROAD,375M NORTH OF MONO SIDE RD (CAMILLA),43.96589636,-80.10904889,ART
102510,10,B,16510,0.3,67.913,77.913,72.41,7.71,1.43,AC,375M NORTH OF MONO SIDE RD (CAMILLA),E. JCT. HWY 89 (PRIMROSE),44.00331776,-80.11824811,ART
102520,10,B,16540,1.3,84.513,89.713,80.78,8.15,0.84,AC,SHELBURNE N. LTS.,DUFFERIN RD 17 (MELANCTHON),44.08821616,-80.20692739,ART
102530,10,B,16540,6.5,89.713,102.013,72.32,8.01,1.8,AC,DUFFERIN RD. 17,DUFFERIN RD 23-GREY RD 9,44.10731142,-80.26405799,ART
102540,10,B,16557,0,102.013,118.313,68.55,7.6,1.81,AC,DUFFERIN RD 23-GREY RD 9,FLESHERTON-CAMPBELL ST,44.17903661,-80.38082219,ART
102550,10,B,16570,0.2,118.813,123.013,86.54,9.01,1.11,AC,FLESHERTON-MARGARET ST,405M NORTH OF ROAD 130,44.26313767,-80.55147628,ART
102560,10,B,16570,4.4,123.013,127.913,77.36,8.28,1.45,AC,405M NORTH OF ROAD 130,MARKDALE S LTS - L 104-105,44.28540052,-80.59287078,ART
102570,10,B,16580,0.8,129.113,143.013,90.27,9.34,1,AC,MARKDALE N LTS - L97-98,HOLLAND CENTRE - GREY RD 24,44.32182783,-80.65335948,ART
102580,10,B,16590,0,143.013,153.813,87.21,9.04,1.05,AC,HOLLAND CENTRE - GREY RD 24,CHATSWORTH - HWY 6-GARAFRAXA ST,44.39362173,-80.79477742,ART
102590,11B,B,18900,0,0,5.6,49.34,6.8,3.41,AC,S JCT HWY 11 (TRI-TOWN BYPASS),COBALT W LTS,47.37645374,-79.75885712,LOC
102600,11B,B,18900,7.9,7.9,9.4,29.92,5.44,4.37,AC,COBALT E LTS-ONR OH,HAILEYBURY S LTS (END OF HWY),47.40696545,-79.66132695,LOC
102610,11B,B,19000,0,10.2,13.58,61.25,6.98,2.04,AC,HWY 11,ATIKOKAN - ZUKE ST - END OF HWY,48.72512518,-91.59750871,LOC
102620,11,N,16950,0,99.3,106.89,87.98,8.98,0.88,AC,CROWN HILL - COUNTY RD 93,ORO-MEDONTE LINE 5,44.43490617,-79.64348393,FWY
102630,11,S,16950,0,99.3,106.89,91.19,9.28,0.81,AC,ORO-MEDONTE LINE 5,CROWN HILL - COUNTY RD 93,44.4680172,-79.56078774,FWY
102640,11,N,16950,7.59,106.89,122.9,89.02,8.94,0.69,AC,ORO-MEDONTE LINE 5,MEMORIAL AVE-SIMCOE RD 49 IC 129,44.46782595,-79.56085343,FWY
102650,11,S,16950,7.59,106.89,122.9,92.2,9.3,0.7,AC,MEMORIAL AVE-SIMCOE RD 49 IC 129,ORO-MEDONTE LINE 5,44.57398277,-79.44392468,FWY
102660,11,N,16970,0,122.9,130.613,97.51,9.92,0.74,AC,MEMORIAL AVE-SIMCOE RD 49 IC 129,LACLIE ST IC (SUNDIAL DRIVE),44.57405293,-79.44368455,FWY
102670,11,S,16970,0,122.9,130.613,97.41,9.92,0.75,AC,LACLIE ST IC (SUNDIAL DRIVE),MEMORIAL AVE-SIMCOE RD 49 IC 129,44.64244489,-79.42277444,FWY
102680,11,N,17000,0,130.613,133.272,88.58,9.19,1.05,AC,LACLIE ST IC (SUNDIAL DRIVE),BIG CHIEF RD,44.64308717,-79.42200726,FWY
102690,11,S,17000,0,130.613,133.272,92.28,9.35,0.75,AC,PENLEY RD,LACLIE ST IC (SUNDIAL DRIVE),44.65520299,-79.4166811,FWY
102700,11,N,17000,2.659,133.272,141.267,89.03,9.03,0.8,AC,BIG CHIEF RD,COUNTY RD 38,44.66160213,-79.41441861,FWY
102710,11,S,17000,2.659,133.272,141.267,90.21,9.17,0.81,AC,COUNTY RD 38,PENLEY RD,44.72300397,-79.37585186,FWY
102720,11,N,17010,3.2,141.267,144.967,69.9,7.38,1.37,AC,COUNTY RD 38,TRENT CANAL BR,44.7244492,-79.37440249,FWY
102730,11,S,17010,3.2,141.267,144.967,68.18,7.39,1.61,AC,TRENT CANAL BR,COUNTY RD 38,44.74848362,-79.3423613,FWY
102740,11,N,17010,6.9,144.967,148.082,60.94,7.01,2.12,AC,TRENT CANAL BR,SEVERN RIVER BR,44.74823411,-79.34232784,FWY
102750,11,S,17010,6.9,144.967,148.082,65.46,7.42,2.01,AC,SEVERN RIVER BR,TRENT CANAL BR,44.7762796,-79.33502105,FWY
102760,11,N,17025,0,148.082,155.882,80.39,8.27,1.04,AC,SEVERN RIVER BR,S. KASHE LAKE RD.,44.77676153,-79.33487823,FWY
102770,11,S,17025,0,148.082,155.882,82.26,8.52,1.09,AC,S. KASHE LAKE RD.,SEVERN RIVER BR,44.84309813,-79.31777163,FWY
102780,11,N,17025,7.8,155.882,163.982,93.46,9.65,0.95,AC,S. KASHE LAKE RD.,JCT. HWY 169,44.84480258,-79.31703982,FWY
102790,11,S,17025,7.8,155.882,163.982,90.26,9.11,0.73,AC,JCT. HWY 169,S. KASHE LAKE RD.,44.90149418,-79.36617032,FWY
102800,11,N,17030,0,163.982,169.999,82.51,8.44,0.96,AC,JCT. HWY 169,DOE LAKE RD (MUSKOKA RD 41/6) IC,44.90423168,-79.36658063,FWY
102810,11,S,17030,0,163.982,169.999,86.15,8.89,1.01,AC,DOE LAKE RD (MUSKOKA RD 41/6) IC,JCT. HWY 169,44.9388563,-79.34119535,FWY
102820,11,N,17035,0.98,169.999,175.886,88.9,9.07,0.86,AC,DOE LAKE RD (MUSKOKA RD 41/6) IC,JCT HWY 118,44.94634204,-79.33566986,FWY
102830,11,S,17035,0.98,169.999,175.886,81.29,8.31,0.97,AC,JCT HWY 118,DOE LAKE RD (MUSKOKA RD 41/6) IC,44.99557492,-79.30629218,FWY
102840,11,N,17040,0,175.886,186.518,89.59,9.08,0.78,AC,JCT. HWY 118,JCT. HWY 117,44.9952524,-79.30611752,FWY
102850,11,S,17040,0,175.886,186.518,84.61,8.5,0.75,AC,JCT. HWY 117,JCT. HWY 118,45.08854591,-79.3001113,FWY
102860,11,N,17060,0,186.518,198.818,69.26,7.55,1.66,AC,JCT HWY 117,SOUTH MARY LAKE RD (MUSKOKA RD 44),45.08634923,-79.29839705,FWY
102870,11,S,17060,0,186.518,198.818,77.35,8.07,1.2,AC,SOUTH MARY LAKE RD (MUSKOKA RD 44),JCT HWY 117,45.1958006,-79.31390813,FWY
102880,11,N,17060,12.3,198.818,208.218,67.56,7.41,1.72,AC,SOUTH MARY LAKE RD (MUSKOKA RD 44),STEPHENSON RD 12,45.19583989,-79.3133786,FWY
102890,11,S,17060,12.3,198.818,208.218,70.35,7.63,1.61,AC,STEPHENSON RD 12,SOUTH MARY LAKE RD (MUSKOKA RD 44),45.27636139,-79.28075228,FWY
102900,11,N,17073,7.4,208.218,213.318,71.15,7.88,1.8,AC,STEPHENSON RD. 12,MUSKOKA RD. 3,45.27598714,-79.28045628,FWY
102910,11,S,17073,7.4,208.218,213.318,64.14,7.19,1.91,AC,MUSKOKA RD. 3,STEPHENSON RD. 12,45.31255695,-79.2458008,FWY
102920,11,N,17080,0,213.318,219.218,76.32,8.17,1.46,AC,MUSKOKA RD 3,1.9 KM N OF HWY 60,45.31249627,-79.24532437,FWY
102930,11,S,17080,0,213.318,219.218,78.07,8.36,1.46,AC,1.9 KM N OF HWY 60,MUSKOKA RD 3,45.36258687,-79.21904402,FWY
102940,11,N,17090,1.9,219.218,223.818,69.44,7.39,1.44,AC,1.9 KM N OF HWY 60,6.5 KM N OF HWY 60,45.36263436,-79.21849398,FWY
102950,11,S,17090,1.9,219.218,223.818,71.66,7.48,1.25,AC,6.5 KM N OF HWY 60,1.9 KM N OF HWY 60,45.39952,-79.23856909,FWY
102960,11,N,17092,3.3,223.818,236.702,76.27,7.92,1.17,AC,6.5 KM N OF HWY 60,0.5 N OF STATION RD,45.39525049,-79.23703409,FWY
102970,11,S,17092,3.3,223.818,236.702,77.18,7.98,1.12,AC,0.5 N OF STATION RD,6.5 KM N OF HWY 60,45.49909235,-79.29565081,FWY
102980,11,N,17105,6.808,236.702,243.488,88.87,9.06,0.86,AC,0.5 N OF STATION RD,1KM N JCT OF HWY 518,45.49683332,-79.29308461,FWY
102990,11,S,17105,6.808,236.702,243.488,81.35,8.29,0.93,AC,1KM N JCT OF HWY 518,0.5 N OF STATION RD,45.55886405,-79.34426617,FWY
103000,11,N,17130,1,243.488,252.622,83.38,8.83,1.31,AC,1KM N JCT OF HWY 518,1 KM N OF HWY 520 I/C,45.55091954,-79.34071922,FWY
103010,11,S,17130,1,243.488,252.622,88.53,9.06,0.9,AC,1 KM N OF HWY 520 I/C,1KM N JCT OF HWY 518,45.6230019,-79.41480154,FWY
103020,11,N,17148,1,252.622,261.322,89.93,9.16,0.83,AC,1 KM N OF HWY 520 I/C,1KM N OF STIRLING CR RD I/C,45.61074996,-79.41146032,FWY
103030,11,S,17148,1,252.622,261.322,85.38,8.63,0.81,AC,1KM N OF STIRLING CR RD I/C,1 KM N OF HWY 520 I/C,45.68656916,-79.43092861,FWY
103040,11,N,17148,9.7,261.322,268.522,91.86,9.39,0.85,AC,1KM N OF STIRLING CR RD I/C,MUSKKOKA RD OP,,,FWY
103050,11,S,17148,9.7,261.322,268.522,92.19,9.39,0.81,AC,MUSKOKA RD OP,1KM N OF STIRLING CR RD I/C,45.73888275,-79.42256848,FWY
103060,11,N,17148,16.9,268.522,276.872,91.53,9.39,0.9,AC,MUSKOKA RD OP,1KM S OF BOUNDARY RD I/C,,,FWY
103070,11,S,17148,16.9,268.522,276.872,91.71,9.39,0.87,AC,1KM S OF BOUNDARY RD I/C,MUSKOKA RD OP,,,FWY
103080,11,N,17155,5.85,276.872,285.422,91.33,9.39,0.92,AC,1KM S OF BOUNDARY RD I/C,2KM N OF N JCT OF HWY 124,,,FWY
103090,11,S,17155,5.85,276.872,285.422,89.2,9.16,0.93,AC,2KM N OF N JCT OF HWY 124,1KM S OF BOUNDARY RD I/C,45.87764057,-79.37664254,FWY
103100,11,N,17170,2,285.422,294.647,74.83,7.83,1.25,AC,2KM N OF N JCT OF HWY 124,1 KM S OF MCFADDEN LINE OVERPASS,45.88085189,-79.37775937,FWY
103110,11,S,17170,2,285.422,294.647,77.15,7.93,1.06,AC,1 KM S OF MCFADDEN LINE OVERPASS,2KM N OF N JCT OF HWY 124,45.95593624,-79.36415479,FWY
103120,11,N,17175,6.125,294.647,300.284,79.35,8.1,0.97,AC,1 KM S OF MCFADDEN LINE OVERPASS,9.6 KM S OF HWY 534,45.95398733,-79.36369467,FWY
103130,11,S,17175,6.125,294.647,300.284,79.49,8.13,0.99,AC,9.6 KM S OF HWY 534,1 KM S OF MCFADDEN LINE OVERPASS,46.00469307,-79.35870147,FWY
103140,11,N,17179,1.773,300.284,304.884,87.76,9.12,1.08,AC,9.6 KM S OF HWY 534,5.0 KM S OF HWY 534,45.9976363,-79.36519785,FWY
103150,11,S,17179,1.773,300.284,304.884,90.3,9.26,0.91,AC,5.0 KM S OF HWY 534,9.6 KM S OF HWY 534,46.04155371,-79.34148672,FWY
103160,11,N,17181,4.104,304.884,313.281,79.89,8.59,1.49,AC,5.0 KM S OF HWY 534,2.0 KM N OF HWY 534,46.03982249,-79.34068827,FWY
103170,11,S,17181,4.104,304.884,313.281,97.13,9.92,0.79,AC,2.0 KM N OF HWY 534,5.0 KM S OF HWY 534,46.09810945,-79.36830827,FWY
103180,11,N,17190,2,313.281,322.416,97.33,9.92,0.76,AC,2 KM N OF HWY 534,1.9 KM S OF HWY 654,46.10813961,-79.36608069,FWY
103190,11,S,17190,2,313.281,322.416,85.47,8.91,1.13,AC,1.9 KM S OF HWY 654,2 KM N OF HWY 534,46.18336114,-79.35991146,FWY
103200,11,N,17190,11.135,322.416,333.46,68.99,7.37,1.48,AC,1.9 KM S OF HWY 654,S JCT HWY 11B (LAKESHORE DRIVE),46.18297122,-79.35929825,FWY
